C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_403.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_403.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_403.jpg, 0, 0, 0, 7.707019E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_503.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_503.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_503.jpg, 0, 0, 0, 0.0001023221
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_604.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_604.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_604.jpg, 0, 0, 0, 6.262829E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_704.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_704.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_704.jpg, 0, 0, 0, 7.078476E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_805.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_805.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_805.jpg, 0, 0, 0, 8.185061E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_56_905.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_56_905.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_56_905.jpg, 0, 0, 0, 8.300595E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_005.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_005.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_005.jpg, 0, 0, 0, 6.114838E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_107.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_107.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_107.jpg, 0, 0, 0, 8.419791E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_206.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_206.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_206.jpg, 0, 0, 0, 6.421481E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_307.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_307.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_307.jpg, 0, 0, 0, 6.149543E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_407.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_407.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_407.jpg, 0, 0, 0, 6.941543E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_507.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_507.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_507.jpg, 0, 0, 0, 9.433231E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_609.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_609.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_609.jpg, 0, 0, 0, 0.0001251326
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_709.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_709.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_709.jpg, 0, 0, 0, 6.707224E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_810.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_810.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_810.jpg, 0, 0, 0, 6.288248E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_57_911.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_57_911.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_57_911.jpg, 0, 0, 0, 8.082015E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_011.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_011.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_011.jpg, 0, 0, 0, 9.040865E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_111.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_111.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_111.jpg, -0.0647268, 0, 0, 5.719293E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_213.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_213.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_213.jpg, -0.3666456, 0, 0, 4.931252E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_315.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_315.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_315.jpg, -0.6640313, 0, 0, 7.828876E-05
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_416.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_416.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_416.jpg, -0.9638541, 0.0293028, 0, 0.01401821
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_516.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_516.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_516.jpg, -1, 0.3290863, 0, 0.2718885
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_616.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_616.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_616.jpg, -1, 0.6289031, 0, 0.8454136
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_716.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_716.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_716.jpg, -1, 0.9288986, 0, 1.578799
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_817.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_817.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_817.jpg, -0.9489063, 1, 0, 2.72024
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_58_917.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_58_917.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_58_917.jpg, -0.6476707, 1, 0, 1.75056
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_017.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_017.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_017.jpg, -0.3584162, 1, 0, 0.3194301
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_119.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_119.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_119.jpg, -0.6566325, 1, 0, 0.1586813
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_220.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_220.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_220.jpg, -0.9566467, 1, 0, 0.5716686
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_321.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_321.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_321.jpg, -1, 1, 0, 1.694885
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_421.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_421.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_421.jpg, -1, 1, 0, 2.589905
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_522.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_522.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_522.jpg, -1, 1, 0, 3.595371
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_622.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_622.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_622.jpg, -1, 1, 0, 4.701298
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_723.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_723.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_723.jpg, -1, 1, 0, 5.866732
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_823.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_823.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_823.jpg, -1, 1, 0, 7.021096
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_52_59_924.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_52_59_924.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_52_59_924.jpg, -1, 1, 0, 8.162132
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_025.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_025.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_025.jpg, -1, 1, 0, 9.288598
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_125.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_125.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_125.jpg, -0.8941907, 1, 0, 10.42052
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_226.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_226.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_226.jpg, -0.5944955, 1, 0, 11.60897
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_326.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_326.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_326.jpg, -0.2946245, 1, 0, 12.88765
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_426.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_426.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_426.jpg, 0, 1, 0, 13.80758
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_526.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_526.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_526.jpg, 0, 1, 0, 15.06049
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_627.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_627.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_627.jpg, 0, 1, 0, 16.07755
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_728.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_728.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_728.jpg, 0, 1, 0, 17.28352
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_828.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_828.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_828.jpg, -0.1851555, 1, 0, 18.33795
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_00_928.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_00_928.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_00_928.jpg, -0.486529, 1, 0, 19.32353
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_029.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_029.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_029.jpg, -0.7836, 1, 0, 20.18023
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_129.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_129.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_129.jpg, -0.9969502, 1, 0, 20.86736
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_229.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_229.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_229.jpg, -0.6979043, 1, 0, 21.88486
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_329.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_329.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_329.jpg, -0.3980142, 1, 0, 22.98402
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_430.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_430.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_430.jpg, -0.09589893, 1, 0, 24.05543
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_530.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_530.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_530.jpg, 0, 1, 0, 25.02632
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_632.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_632.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_632.jpg, 0, 1, 0, 26.07312
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_731.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_731.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_731.jpg, 0, 1, 0, 27.08478
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_832.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_832.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_832.jpg, 0, 1, 0, 28.08792
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_01_932.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_01_932.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_01_932.jpg, 0, 1, 0, 29.10781
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_032.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_032.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_032.jpg, -0.2315355, 1, 0, 30.03742
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_133.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_133.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_133.jpg, -0.5333936, 1, 0, 30.16007
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_233.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_233.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_233.jpg, -0.4121245, 1, 0, 30.1918
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_333.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_333.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_333.jpg, -0.11422, 1, 0, 30.21239
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_433.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_433.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_433.jpg, 0, 1, 0, 30.19819
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_534.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_534.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_534.jpg, 0, 1, 0, 30.20877
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_635.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_635.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_635.jpg, 0, 1, 0, 30.19501
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_736.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_736.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_736.jpg, -0.2589642, 1, 0, 30.19356
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_837.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_837.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_837.jpg, -0.048762, 1, 0, 30.18824
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_02_937.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_02_937.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_02_937.jpg, 0, 1, 0, 30.21028
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_038.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_038.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_038.jpg, 0, 1, 0, 30.22396
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_139.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_139.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_139.jpg, 0, 1, 0, 30.20813
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_239.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_239.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_239.jpg, -0.065226, 1, 0, 30.23164
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_339.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_339.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_339.jpg, -0.3646434, 1, 0, 30.17572
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_440.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_440.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_440.jpg, -0.3939341, 1, 0, 30.19532
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_540.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_540.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_540.jpg, -0.5846263, 1, 0, 30.17446
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_641.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_641.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_641.jpg, -0.6026655, 1, 0, 30.19525
C:\Users\Goodness\Desktop\Data\IMG\center_2022_05_27_13_53_03_741.jpg, C:\Users\Goodness\Desktop\Data\IMG\left_2022_05_27_13_53_03_741.jpg, C:\Users\Goodness\Desktop\Data\IMG\right_2022_05_27_13_53_03_741.jpg, -0.2997656, 1, 0, 30.21905
